folio,folio_agencia,referencia,auth,reserva,vendedor,concepto,pago_directo,pago_proveedor,pago_file,fecha,fecha_registro,cuenta_proceso,usuario_proceso,fecha_proceso,hora_proceso,monto,moneda,tipo_cambio,monto_recibido,cliente,forma_pago,banco,tarjeta,observaciones,serie_factura,folio_factura,cancelado,fecha_cancelacion,usuario_cancela,motivo_cancelacion,enviado,tiene_anexo,monedero,monto_monedero,folio_monedero,paypal,conekta,webpay,pol_vigencia,link_pago,pol_intento,pol_pagado,pol_fecha_pago,pol_codigo_auth,pol_tarjeta,pol_detalle_pago,pol_notas,pol_correo_enviado,token_pago
1383640,76,"COBRADO - CIBANCO MXN",,14,DianaM,"Pago de vuelos",0,0,0,2025-01-08,2025-01-09,X40DP1R7,AriadnaR,2025-01-21,09:08,11308.47,MXN,20.65,233520.00,375699,HHW,,,,,0,0,0000-00-00,,,0,1,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1385806,77,"COBRADO - CIBANCO MXN",,45,DianaM,"Ingreso en efectivo",0,0,0,2025-01-13,2025-01-13,X40DP1R7,AriadnaR,2025-02-04,01:08,760.10,MXN,21.05,16000.00,378589,HHW,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1385820,78,"COBRADO - CIBANCO MXN",,50,DianaM,"Ingreso en efectivo",0,0,0,2025-01-13,2025-01-13,X40DP1R7,AriadnaR,2025-02-04,01:18,4463.37,MXN,21.05,93954.00,378596,EFE,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1385834,79,"COBRADO - CHASE",,90,DianaM,"Pago de servicio de Yate",0,0,0,2025-01-13,2025-01-13,80W66F5A,AriadnaR,2025-01-21,09:20,99987.50,USD,21.05,4750.00,387390,HHW,,,,,0,0,0000-00-00,,,0,1,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1385913,80,"COBRADO - STRIPE",,101,LucianaE,"ANTICIPO DEL BARRIO",0,0,0,2024-12-05,2025-01-13,80W66F5A,AriadnaR,2025-06-20,00:26,5031.53,USD,1.00,5031.53,388191,8W0,,,,,0,0,0000-00-00,,,0,1,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1385914,81,"COBRADO - STRIPE",,101,LucianaE,"ANTICIPO RIVERA",0,0,0,2024-12-05,2025-01-13,80W66F5A,AriadnaR,2025-06-20,00:26,6289.41,USD,1.00,6289.41,388191,8W0,,,,,0,0,0000-00-00,,,0,1,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1385920,82,"COBRADO - CIBANCO MXN",,101,LucianaE,"ANTICIPO RIVERA",0,0,0,2024-12-11,2025-01-13,X40DP1R7,AriadnaR,2025-01-21,09:23,18872.55,MXN,20.40,385000.00,388191,HHW,,,,,0,0,0000-00-00,,,0,1,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1385922,83,"COBRADO - STRIPE",,101,LucianaE,"ANTICIPO DEL BARRIO",0,0,0,2025-01-10,2025-01-13,80W66F5A,AriadnaR,2025-06-09,19:48,5057.06,USD,1.00,5057.06,388191,8W0,,,,,0,0,0000-00-00,,,0,1,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1386212,84,"COBRADO - CIBANCO MXN",,56,DianaM,"Saldo pendiente, depósito en efectivo",0,0,0,2025-01-13,2025-01-13,X40DP1R7,AriadnaR,2025-02-04,01:25,46551.73,MXN,21.05,979914.00,373588,EFE,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1386265,85,"COBRADO - STRIPE",,57,VeronicaN,"25% Hotel & Terrestre",0,0,0,2025-01-15,2025-01-13,80W66F5A,SalvadorR,2025-06-03,11:39,4566.65,USD,1.00,4566.65,384256,0R2,,,,,0,0,0000-00-00,,,0,1,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1386274,86,"COBRADO - STRIPE",,57,VeronicaN,"25% Hotel & Terrestre",0,0,0,2025-01-15,2025-01-13,80W66F5A,SalvadorR,2025-06-03,11:45,3037.50,USD,1.00,3037.50,384256,0R2,,,,,0,0,0000-00-00,,,0,1,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1386442,87,"COBRADO - CHASE",,100,VeronicaN,"PAGO BOLETOS MADRID",0,0,0,2025-01-10,2025-01-13,80W66F5A,AriadnaR,2025-01-21,09:21,8991.00,USD,1.00,8991.00,387881,HHW,CHASE,,,,0,0,0000-00-00,,,0,1,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1386638,88,"COBRADO - WISE EUR",,102,VeronicaN,"PAGO TOTAL VIAJE DUBAI",0,0,0,2025-01-13,2025-01-14,6L931A9I,AriadnaR,2025-01-21,09:26,50844.01,EUR,0.98,50000.00,388433,HHW,SANTANDER,,"PAGO A CUENTA DE EUROS GANNET",,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1387000,89,"COBRADO - CHASE",,103,FernandoS,"Pago total viaje",0,0,0,2025-01-14,2025-01-14,80W66F5A,AriadnaR,2025-01-21,09:28,10240.00,USD,1.00,10240.00,388514,HHW,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1387027,90,"VENTA DIRECTA",,104,FernandoS,"Pago estancias en Aman Tokio",0,0,0,2025-01-14,2025-01-14,NAXU4RWI,SalvadorR,2025-05-16,16:07,14042.21,USD,1.00,14042.21,388514,4E2,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1387041,91,"VENTA DIRECTA",,104,FernandoS,"Pago Estancia Nikko",0,0,0,2025-01-14,2025-01-14,NAXU4RWI,SalvadorR,2025-05-16,16:07,1171.00,USD,1.00,1171.00,388514,4E2,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1387048,92,,,104,FernandoS,"Pago The Shinmonzen",0,0,0,2025-01-14,2025-01-14,33619SV9,SalvadorR,2025-05-16,16:08,4847.00,USD,1.00,4847.00,388514,4E2,,,,,0,1,2025-05-16,SalvadorR,"sustituye RC488",0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1387093,93,"VENTA DIRECTA",,105,FernandoS,"Pago Total ",0,0,0,2025-01-14,2025-01-14,NAXU4RWI,SalvadorR,2025-05-16,16:12,268.00,USD,1.00,268.00,387847,4E2,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1387104,94,"VENTA DIRECTA",,106,FernandoS,"Pago Estancia Jakarta",0,0,0,2025-01-14,2025-01-14,NAXU4RWI,SalvadorR,2025-05-16,16:13,268.00,USD,1.00,268.00,388538,4E2,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1387120,95,"VENTA DIRECTA",,107,FernandoS,"Pago total estancia Jakarta ",0,0,0,2025-01-14,2025-01-14,NAXU4RWI,SalvadorR,2025-05-16,16:14,494.00,USD,1.00,494.00,388539,4E2,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1388017,96,"COBRADO - CIBANCO MXN",,96,DianaM,"Deposito en efectivo para pago de Hotel",0,0,0,2025-01-14,2025-01-15,X40DP1R7,AriadnaR,2025-02-04,01:36,18291.42,MXN,21.55,394180.00,378596,EFE,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1388225,97,"COBRADO - STRIPE",,84,DianaM,"Pago de fee de emisión JQGWTP",0,0,0,2025-01-17,2025-01-15,80W66F5A,AriadnaR,2025-06-23,20:18,50.00,USD,1.00,50.00,385547,8W0,,,,,0,0,0000-00-00,,,0,1,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1389250,98,"COBRADO - CHASE",,116,LucianaE,"PAGO CHILE",0,0,0,2024-10-08,2025-01-16,80W66F5A,AriadnaR,2025-01-23,21:40,10143.00,USD,1.00,10143.00,388823,0R2,,,,,0,0,0000-00-00,,,0,1,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1389262,99,"COBRADO - CHASE",,116,LucianaE,"PAGO BOLIVIA 1",0,0,0,2024-11-06,2025-01-16,80W66F5A,AriadnaR,2025-01-23,21:50,4500.00,USD,1.00,4500.00,388823,8W0,,,,,0,0,0000-00-00,,,0,1,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1389292,100,"COBRADO - CHASE",,116,LucianaE,"PAGO BOLIVIA 2",0,0,0,2024-11-06,2025-01-16,80W66F5A,AriadnaR,2025-01-23,22:06,3896.00,USD,1.00,3896.00,388823,8W0,,,,,0,0,0000-00-00,,,0,1,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1390352,101,"COBRADO - WISE EUR",,119,LucianaE,"PAGO VIAJE EGIPTO/INDONESIA",0,0,0,2025-01-17,2025-01-17,6L931A9I,AriadnaR,2025-01-21,09:34,39474.35,EUR,1.00,39474.35,388159,HHW,,,,,0,0,0000-00-00,,,0,1,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1391990,102,"COBRADO - CHASE",,118,VeronicaN,"PAGO BARCO EGIPTO",0,0,0,2025-01-17,2025-01-20,80W66F5A,AriadnaR,2025-01-21,09:31,75890.00,USD,1.00,75890.00,389049,HHW,BANCOMER,,,,0,0,0000-00-00,,,0,1,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1392174,103,"COBRADO - CIBANCO MXN",,45,DianaM,"Pago del cliente en efectivo",0,0,0,2025-01-20,2025-01-20,X40DP1R7,AriadnaR,2025-02-04,01:11,6100.00,MXN,20.75,126575.00,378589,HHW,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1392395,104,"VENTA DIRECTA",,124,FernandoS,"Pago depósito 30pct",0,0,0,2025-01-20,2025-01-20,NAXU4RWI,AriadnaR,2025-05-21,12:31,13732.00,USD,1.00,13732.00,389669,4E2,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1393382,105,"COBRADO - CIBANCO MXN",,126,DianaM,"Pago del cliente",0,0,0,2025-01-21,2025-01-21,X40DP1R7,AriadnaR,2025-01-21,13:51,8211.48,MXN,21.95,180242.00,378596,HHW,,,,,0,0,0000-00-00,,,0,1,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1394221,106,"COBRADO - CHASE",,112,MinervaH,"TOUR A LAOS",0,0,0,2025-01-15,2025-01-22,80W66F5A,AriadnaR,2025-02-04,02:04,1098.00,USD,1.00,1098.00,388718,HHW,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1394236,107,"COBRADO - CHASE",,112,MinervaH,"Tour a Laos",0,0,0,2025-01-16,2025-01-22,80W66F5A,AriadnaR,2025-02-04,02:05,1098.00,USD,1.00,1098.00,388718,HHW,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1397522,108,"COBRADO - CIBANCO MXN",,82,VeronicaN,"AFRICA BALANCE DUE",0,0,0,2025-01-27,2025-01-27,X40DP1R7,AriadnaR,2025-02-04,02:00,215073.02,MXN,20.90,4495026.09,385137,HHW,BANORTE,,"TRANSFER AFRICA 20.90 TC",,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1397528,109,"COBRADO - CIBANCO MXN",,82,VeronicaN,"AFRICA BALANCE DUE",0,0,0,2025-01-27,2025-01-27,X40DP1R7,AriadnaR,2025-02-04,02:01,5332.99,MXN,20.90,111459.49,385137,HHW,BANORTE,,"PAGO AFRICA 20.90 TC",,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1397828,110,"COBRADO - CIBANCO MXN",,65,LucianaE,"PAGO MANDARIN MIGUEL BARCIA GOZALBO",0,0,0,2024-12-23,2025-01-27,JM2RCM5P,AriadnaR,2025-01-29,23:29,3305.25,USD,1.00,3305.25,384713,HHW,,,"67,493.205 MXN - TC DEL DÍA 20.42",,0,0,0000-00-00,,,0,1,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1397844,111,"COBRADO - CIBANCO MXN",,66,LucianaE,"PAGO MANDARIN",0,0,0,2024-12-23,2025-01-27,JM2RCM5P,AriadnaR,2025-01-29,23:30,3113.15,USD,1.00,3113.15,384722,HHW,,,"63,570.52 MXN - TIPO DEL CAMBIO DEL DÍA 20.42",,0,0,0000-00-00,,,0,1,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1397849,112,"COBRADO - CIBANCO MXN",,67,LucianaE,"PAGO MANDARIN PATRICIO VILLAZON",0,0,0,2024-12-23,2025-01-27,JM2RCM5P,AriadnaR,2025-01-29,23:31,3113.15,USD,1.00,3113.15,384726,HHW,,,"63,570.52 MXN - TIPO DE CAMBIO DEL DÍA 20.42",,0,0,0000-00-00,,,0,1,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1397861,113,"COBRADO - CIBANCO MXN",,68,LucianaE,"PAGO MANDARIN NICOLAS VILLAZON",0,0,0,2024-12-23,2025-01-27,JM2RCM5P,AriadnaR,2025-01-29,23:31,3130.10,USD,1.00,3130.10,384730,HHW,,,"63,916.64 MXN - TIPO DE CAMBIO DEL DIA 20.42",,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1398285,114,"COBRADO - CHASE USD",,132,DianaM,"Fee de emisión",0,0,0,2025-01-28,2025-01-28,80W66F5A,PabloE,2025-03-25,11:28,50.00,USD,1.00,50.00,385547,8W0,,,,,0,0,0000-00-00,,,0,1,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1398391,115,"COBRADO - CIBANCO MXN",,77,LucianaE,"PAGO RITZ LEONARDO",0,0,0,2025-01-28,2025-01-28,JM2RCM5P,AriadnaR,2025-02-04,02:06,688.00,USD,1.00,688.00,385058,HHW,,,"14,345 MXN - TC del día 20.85",,0,0,0000-00-00,,,0,1,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1400112,116,"COBRADO - CHASE",,135,RafaellaP,"Primer Pago",0,0,0,2025-01-28,2025-01-30,80W66F5A,AriadnaR,2025-02-04,01:51,41000.00,USD,1.00,41000.00,390519,HHW,,,,,0,0,0000-00-00,,,0,1,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1400282,117,"COBRADO - CHASE",,118,VeronicaN,"PAGO DUBAI",0,0,0,2025-01-30,2025-01-30,80W66F5A,AriadnaR,2025-02-04,01:56,43180.00,USD,1.00,43180.00,389049,HHW,,,,,0,0,0000-00-00,,,0,1,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1400616,118,"COBRADO - STRIPE",,137,DianaM,"Pago de fee de emisión",0,0,0,2025-01-30,2025-01-30,80W66F5A,AriadnaR,2025-06-22,21:22,105.00,USD,1.00,105.00,377394,8W0,,,,,0,0,0000-00-00,,,0,1,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1400618,119,"COBRADO - CIBANCO MXN",,134,DianaM,"Pago de vuelos",0,0,0,2025-01-30,2025-01-30,X40DP1R7,AriadnaR,2025-02-04,01:41,10284.75,MXN,20.85,214437.00,381152,EFE,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1401099,120,"COBRADO - CIBANCO MXN",,131,DianaM,"Pago de boletos de avión",0,0,0,2025-01-31,2025-01-31,X40DP1R7,AriadnaR,2025-02-04,01:38,2340.00,MXN,20.90,48906.00,391214,HHW,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1401398,121,"COBRADO - STRIPE",,82,VeronicaN,"PAGOS BOLETOS",0,0,0,2025-02-04,2025-01-31,80W66F5A,PabloE,2025-03-20,11:34,3580.00,USD,1.00,3580.00,385137,8W0,,,,,0,0,0000-00-00,,,0,1,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1401436,122,"VENTA DIRECTA",,141,FernandoS,"Pago total de Servicios ",0,0,0,2025-06-05,2025-01-31,A7GG8C8Y,AriadnaR,2025-06-05,20:50,3158.37,EUR,1.00,3158.37,390485,4E2,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1401494,123,"COBRADO - CHASE USD",,138,DianaM,"Alana Ghitman pago ",0,0,0,2025-02-03,2025-01-31,X40DP1R7,PabloE,2025-03-27,11:28,13882.01,MXN,1.00,13882.01,392002,8W0,,,,,0,1,2025-05-29,SalvadorR,"El banco emisor resolvió a favor del cliente. No recibirás el importe en disputa ni las comisiones a",0,1,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1401495,124,,,138,DianaM,"Pablo Wallentin pago",0,0,0,2025-01-31,2025-01-31,,,0000-00-00,,13312.50,MXN,1.00,13312.50,392002,8W0,,,,,0,1,2025-05-29,SalvadorR,"Se sustituye por 665",0,1,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1401498,125,,,138,DianaM,"Sofía Sacal pago",0,0,0,2025-01-31,2025-01-31,,,0000-00-00,,15509.51,MXN,1.00,15509.51,392002,8W0,,,,,0,1,2025-05-29,SalvadorR,"Se sustituye por 666",0,1,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1404198,126,"COBRADO - CIBANCO MXN",,82,VeronicaN,"PAGO VISAS, HELI Y GLOBO CAROLINA Y ALBERTO",0,0,0,2025-01-27,2025-02-05,X40DP1R7,AriadnaR,2025-02-25,22:33,5963.25,MXN,20.90,124632.00,385137,HHW,SANTANDER,,,,0,0,0000-00-00,,,0,1,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1404202,127,"COBRADO - CIBANCO MXN",,82,VeronicaN,"PAGO VISAS, HELI Y GLOBO PAULINA Y EDUARDO",0,0,0,2025-01-27,2025-02-05,X40DP1R7,AriadnaR,2025-02-25,22:35,5963.25,MXN,20.90,124632.00,385137,HHW,BANORTE,,,,0,0,0000-00-00,,,0,1,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1404203,128,"COBRADO - CIBANCO MXN",,82,VeronicaN,"PAGO VISAS, HELI Y GLOBO SANTIAGO Y LORETO",0,0,0,2025-01-28,2025-02-05,X40DP1R7,AriadnaR,2025-02-25,22:31,5963.25,MXN,20.90,124632.00,385137,HHW,BANORTE,,,,0,0,0000-00-00,,,0,1,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1404204,129,"COBRADO - CIBANCO MXN",,82,VeronicaN,"PAGO VISAS, HELI Y GLOBO MONICA SN Y RICARDO",0,0,0,2025-01-27,2025-02-05,X40DP1R7,AriadnaR,2025-02-25,22:32,5963.25,MXN,20.90,124632.00,385137,HHW,,,,,0,0,0000-00-00,,,0,1,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1404205,130,"COBRADO - CIBANCO MXN",,82,VeronicaN,"PAGO VISAS, HELI Y GLOBO DIEGO SN Y LUCILA",0,0,0,2025-02-26,2025-02-05,X40DP1R7,AriadnaR,2025-02-26,14:00,5963.25,MXN,20.90,124632.00,385137,HHW,BANORTE,,,,0,0,0000-00-00,,,0,1,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1404206,131,"COBRADO - CIBANCO MXN",,82,VeronicaN,"PAGO VISAS CAROLINA BOUFFIER Y EDUARDO SNR PAGO 1",0,0,0,2025-01-27,2025-02-05,X40DP1R7,AriadnaR,2025-02-25,22:40,440.00,MXN,20.90,9196.00,385137,HHW,BANORTE,,,,0,0,0000-00-00,,,0,1,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1404207,132,"COBRADO - CIBANCO MXN",,82,VeronicaN,"PAGO VISAS CAROLINA BOUFFIER Y EDUARDO SNR PAGO 2",0,0,0,2025-01-27,2025-02-05,X40DP1R7,AriadnaR,2025-02-25,22:28,40.00,MXN,20.90,836.00,385137,HHW,BANORTE,,,,0,0,0000-00-00,,,0,1,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1404528,133,,,138,DianaM,"Ariela Grinberg",0,0,0,2025-02-05,2025-02-05,,,0000-00-00,,15509.51,MXN,1.00,15509.51,392002,8W0,,,,,0,1,2025-05-29,SalvadorR,"Se sustituye por 667",0,1,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1404720,134,"COBRADO - WISE EUR",,102,VeronicaN,"EXTRAS DUBAI",0,0,0,2025-01-28,2025-02-05,6L931A9I,AriadnaR,2025-02-25,23:08,1879.00,EUR,1.00,1879.00,388433,HHW,SANTANDER,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1404723,135,"COBRADO - WISE EUR",,102,VeronicaN,"2DO PAGO DUBAI",0,0,0,2025-01-17,2025-02-05,6L931A9I,AriadnaR,2025-02-25,23:10,10427.00,EUR,1.00,10427.00,388433,HHW,SANTANDER,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1404966,136,"COBRADO - CIBANCO MXN",,150,IsraelB,"PAGO DE BOLETOS AEREOS VIAJE A AFRICA",0,0,0,2025-02-04,2025-02-05,X40DP1R7,AriadnaR,2025-02-25,23:41,19450.00,MXN,20.90,406505.00,392848,EFE,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1405370,137,"COBRADO - CHASE",,118,VeronicaN,"PAGO EGIPTO TERRESTRES",0,0,0,2025-02-05,2025-02-06,80W66F5A,AriadnaR,2025-02-06,13:39,69390.00,USD,1.00,69390.00,389049,HHW,BBVA,,,,0,0,0000-00-00,,,0,1,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1405429,138,,,136,DianaM,"1er depósito",0,0,0,2025-02-06,2025-02-06,,,0000-00-00,,22191.06,MXN,20.75,460464.51,391753,HHW,,,,,0,1,2025-02-25,AriadnaR,"SE SUSTIRUYE POR EL RECIBO No. 172 - AR",0,1,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1406449,139,"COBRADO - CHASE",,137,DianaM,"Pago de vuelos SkyLux",0,0,0,2025-02-06,2025-02-07,80W66F5A,AriadnaR,2025-02-25,23:39,39925.00,USD,1.00,39925.00,377394,HHW,,,,,0,0,0000-00-00,,,0,1,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1406453,140,,,136,DianaM,"2do depósito",0,0,0,2025-02-07,2025-02-07,,,0000-00-00,,22242.00,USD,1.00,22242.00,391753,HHW,,,,,0,1,2025-03-18,AriadnaR,"REGISTRO DUPLICADO CON EL RECIBO No. 172 - AR",0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1408559,141,"COBRADO - CHASE",,153,MariaM,"Anticipo Servicios Triumph",0,0,0,2025-02-10,2025-02-10,80W66F5A,AriadnaR,2025-02-25,23:47,16796.92,USD,1.00,16796.92,393744,HHW,,,,,0,0,0000-00-00,,,0,1,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1409218,142,"COBRADO - CIBANCO MXN",,151,LucianaE,"DEPOSITO BELVEDERE",0,0,0,2025-02-10,2025-02-11,Y11Q4C81,AriadnaR,2025-02-25,23:53,1512.00,EUR,1.00,1512.00,393609,HHW,,,"1,512 EUR (TC = 21.75) = 32,886 MXN",,0,0,0000-00-00,,,0,1,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1409902,143,"COBRADO - CIBANCO MXN",,33,DianaM,"Cuarto Pago",0,0,0,2025-02-11,2025-02-11,X40DP1R7,AriadnaR,2025-02-21,12:44,11932.66,MXN,20.91,249511.93,378993,HHW,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1410181,144,"COBRADO - STRIPE",,157,VeronicaN,"25% HOJEL PACHECO",0,0,0,2025-02-14,2025-02-12,80W66F5A,SalvadorR,2025-05-23,17:50,11857.21,USD,1.00,11857.21,394164,8W0,,,,,0,0,0000-00-00,,,0,1,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1410182,145,,,157,VeronicaN,"25% PACHECO APARICIO",0,0,0,2025-02-11,2025-02-12,,,0000-00-00,,774180.00,USD,1.00,774180.00,394164,8W0,,,,,0,1,2025-03-03,AriadnaR,"Este recibo se sustituye por el No. 177 por error en el importe - AR",0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1410446,146,,,159,FernandoS,"Pago Total ",0,0,0,2025-02-12,2025-02-12,,,0000-00-00,,3760.00,EUR,1.00,3760.00,394239,HHW,,,,,0,1,2025-11-25,AriadnaR,"SE SUSTITUYE POR EL RECIBO No. 2452 - AR",0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1410541,147,"COBRADO - CHASE USD",,101,LucianaE,"ANTICIPO DEL BARRIO",0,0,0,2025-03-12,2025-02-12,80W66F5A,PabloE,2025-04-30,06:20,5057.06,USD,1.00,5057.06,388191,8W0,,,,,0,0,0000-00-00,,,0,1,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1411789,148,"COBRADO - CIBANCO MXN",ARIADNA,156,MinervaH,"PAGO TOTAL DE VIAJE",0,0,0,2025-02-10,2025-02-13,X40DP1R7,AriadnaR,2025-02-13,23:48,1669500.00,MXN,1.00,1669500.00,394050,EFE,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1411804,149,"COBRADO - CIBANCO MXN",,158,DianaM,Pago,0,0,0,2025-02-13,2025-02-13,X40DP1R7,AriadnaR,2025-02-25,23:58,4860.41,MXN,21.85,106200.00,379980,HHW,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1411997,150,"VENTA DIRECTA",,119,AriadnaR,"Estancia Marina Bay Sands",0,0,0,2025-02-14,2025-02-14,A7GG8C8Y,AriadnaR,2025-05-19,23:33,1432.10,EUR,1.00,1432.10,388159,4E2,,,,,0,0,0000-00-00,,,0,1,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
